id,address,city,country,dateAdded,dateUpdated,floorSizeValue,latitude,longitude,lotSizeValue,lotSizeUnit,mlsNumber,neighborhoods,numBathroom,numBedroom,numFloor,parking,postalCode,propertyType,yearBuilt,price,pricePerSquareFoot
AXACUdSJY7ir8pkrtXhZ,6406 Thunderbird Dr,Nashville,US,2020-02-01T19:54:42Z,2022-04-30T09:58:58Z,1498,36.149254,-86.877445,10018,sq ft,1506191,"Tennessee,Charlotte Park",1,3,1,"Covered Parking Spaces: 2,Garage true,Garage Parking Spaces: 2,Attached Garage: true,Parking Spaces: 2,Carport: false,Parking Total: 2",37209,Single Family Dwelling,1960,73500,180
AWTf6qu0_RWkykBur_Ct,1509 Bellafonte Ct,Nashville,US,2018-07-28T07:57:42Z,2022-04-30T09:55:32Z,3044,36.032135,-86.966332,0.33,acs,2076194,"Tennessee,Nashville,Bellevue",2.5,5,2,"Covered Parking Spaces: 2,Parking Features: Aggregate,Garage true,Garage Parking Spaces: 2,Garage:,Parking Features: Attached - Front,Attached - FRONT Garage Description,Attached Garage: true,Carport: false,Parking Total: 2,Aggregate Driveway Type",37221,Single Family Dwelling,2000,471100,154.76
AW3F_z6CcWockGYko7wR,2008 Sheridan Rd,Nashville,US,2019-10-13T16:41:42Z,2022-04-30T09:49:00Z,2525,36.19292,-86.71703,0.33,acs,2352212,"Tennessee,Nashville,Porter Heights",3,3,1,"Covered Parking Spaces: 2,Garage/Parking Sq. Ft: 544,Garage,Parking Type: Attached Frame Garage,Garage true,Garage Parking Spaces: 2,Parking Features: Attached - Front,Attached Garage: true,Parking Spaces: 2,Carport: false,Parking Total: 2,Attached Garage",37206,Condo,2020,133000,119.82
AWTYvTij_RWkykBur3VJ,2004 Sheridan Rd,Nashville,US,2018-07-26T22:35:28Z,2022-04-30T09:48:30Z,1100,36.19292,-86.71703,14375,sq ft,2352212,"Tennessee,Nashville,Porter Heights,East Nashville",3,3,1,"Garage true,Garage Parking Spaces: 2,Garage false,Attached Garage: false,Attached Garage: true,Carport: false,Covered Parking Spaces: 2,Garage/Parking Sq. Ft: 544,Garage,Parking Type: Attached Frame Garage,Parking Features: Driveway,Parking Features: Attached - Front,Parking Total: 2,Attached Garage",37206,Condo,2019,280000,254.55
AV-TzM_I_RWkykBuDDFe,1318 Greenfield Ave,Nashville,US,2016-10-07T04:54:55Z,2022-04-30T09:48:21Z,2774,36.20957,-86.72549,0.28,acs,1759381,Inglewood,2,3,2,"Covered Parking Spaces: 2,Pea Gravel Driveway Type,Garage true,Garage Parking Spaces: 2,Garage:,Attached Garage: false,Detached Garage Description,Carport: false,Parking Total: 2,Parking Features: Detached",37216,Single Family Dwelling,1930,410000,147.8
AXAEQjAMY7ir8pkrtg_G,2312 Cabin Hill Rd,Nashville,US,2020-02-02T04:56:51Z,2022-04-30T09:43:26Z,1525,36.20105,-86.68552,0.36,acs,1550021,,2,3,1,"Garage true,Attached Garage: true,Carport: false",37214,Single Family Dwelling,1958,173000,113
AWTa7WPpAXxH_fqQA5Ms,600 12th Ave S Apt 419,Nashville,US,2018-07-27T08:46:23Z,2022-04-30T09:41:22Z,1108,36.151634,-86.783658,1108,sq ft,1678646,"Tennessee,SoBro",2,2,1,"Covered Parking Spaces: 2,Garage Attached,Garage,Garage false,Attached Garage: false,Parking Spaces: 2,Carport: false,Parking Total: 2",37203,Condo,2008,475000,428.7
Sw_vLHgB5p3ULnC0iYF3,2812 Galesburg Dr,Nashville,US,2021-03-13T18:53:19Z,2022-04-30T09:40:11Z,1950,36.077021,-86.625796,9583,sq ft,2360462,Nashville,2,3,1,,37217,Single Family Dwelling,1972,110500,
aFT_E3MBzUQvJ7ofujtw,2118 Elliott Ave Apt 15,Nashville,US,2020-06-23T01:17:44Z,2022-04-30T09:39:08Z,2016,36.13036,-86.78038,871,sq ft,2174624,"Historic Waverly Place,Woodland-in-Waverly,Tennessee,Nashville",3.5,3,3,"Covered Parking Spaces: 2,Garage true,Parking Features: Alley Access,Garage Parking Spaces: 2,Attached Garage: false,Parking Spaces: 2,Alley Access,Carport: false,Parking Total: 2,None",37204,Condo,2018,650000,325
AW1hbHIF0x_BgD4ePIW2,158 Hillside Dr,Nashville,US,2019-09-24T03:59:20Z,2022-04-30T09:38:39Z,2884,39.19385,-86.233654,1.06,acs,21666958,"Parkview,Indiana,Nashville, IN",3,3,1,"Parking: Detached Garage,Assigned Parking Space,Garage Sq Ft: 483,Garage Parking Spaces: 2,Other Garage/Parking: Garage Door Opener,Garage Parking Description: Detached,Garage,Garage: Yes,Garage Door Opener,Detached Garage,Garage Parking Other: Garage Door Opener,Parking Spaces: 2,Garage Detached",47448,Single Family Dwelling,1997,320000,110.96
AV-UV7OUAXxH_fqQZ4Cq,621 Mainstream Dr,Nashville,US,2017-08-15T15:58:55Z,2022-04-30T09:38:17Z,13921,36.198881,-86.815724,7.18,acs,,,,,,PARKING SPACES: 221,37228,Commercial,1984,24362,1.75
AW1v6TeDhcmU2WcKamJH,2707 Dracut Ln,Nashville,US,2019-09-26T23:30:18Z,2022-04-30T09:38:00Z,1944,36.021015,-86.702579,1306,sq ft,1808086,,3.5,3,2,"Parking Total: 0,Off Street,Parking Features: Concrete,Carport,Garage false,Attached Garage: false,Carport: false",37211,Single Family Dwelling,2007,255000,131.17
AWx9B-VQhcmU2WcKUNzd,6601 Ellwood Ct,Nashville,US,2019-08-10T19:36:05Z,2022-04-30T09:33:15Z,,36.094914,-86.899637,2.33,acs,2298030,"Tennessee,Nashville,West Meade Park",0,0,2,"Parking Features: Attached,Attached - Front,Attached Garage: false,Parking Total: 5",37205,Land,1958,230000,
dGubd38ByN4LkFz_h2Bg,1104 Baptist World Center Dr 1,Nashville,US,2022-03-11T06:12:35Z,2022-04-30T09:27:55Z,,36.193238,-86.778045,,,2361349,,4,4,,"Parking Features: Attached - Rear,Parking Total: 2",37207,Condo,2022,1075000,
AV-SSwu1_RWkykBu6Gj4,1726 Green Hills Dr,Nashville,US,2017-01-03T10:50:38Z,2022-04-30T09:27:41Z,1833,36.103092,-86.806125,10454,sq ft,1786108,Green Hills,3,3,2,"Parking Features: Aggregate,Garage false,Attached Garage: false,Carport: false,Aggregate Driveway Type",37215,Land,1989,445000,242.77
AW4kAfn6cWockGYkqGeG,1016B Maynor St,Nashville,US,2018-11-13T08:04:49Z,2022-04-30T09:27:16Z,2306,36.20759,-86.74024,871,sq ft,2305978,Tennessee,2.5,3,2,"Open Parking Parking Spaces: 4,Parking Features: Concrete,Open Parking Spaces: 4,Parking Features: Attached,Parking Features: Driveway,Garage false,Concrete,Attached Garage: false,Carport: false,Parking Total: 2,Parking Total: 4",37216,Single Family Dwelling,2017,426500,184.95
zHgNgH8BhBhNBLFc1FEa,1104 Baptist World Center Dr 13,Nashville,US,2022-03-12T21:34:24Z,2022-04-30T09:26:21Z,,36.193238,-86.778045,,,2361352,,4,4,,"Parking Features: Attached - Rear,Parking Total: 2",37207,Condo,2022,1025000,
TU76q3wBhBhNBLFcIS3J,6565 Marauder Dr,Nashville,US,2021-10-23T07:07:49Z,2022-04-30T09:23:56Z,,36.142966,-86.88673,0.26,acs,2301721,,3.5,5,2,"Parking Features: Attached - Rear,Covered Parking Spaces: 3,Carport: true,Garage Parking Spaces: 1,Garage true,Attached - Rear,Attached Garage: true,Parking Total: 3,Carport Parking Spaces: 2",37209,Single Family Dwelling,1965,565000,
AV_kvVj9AXxH_fqQbLQb,3140 Crosswood Dr,Nashville,US,2017-11-22T17:14:29Z,2022-04-30T09:23:11Z,875,36.159231,-86.648376,0.38,acs,1845425,,1,2,1,"Parking Total: 0,Parking Features: Gravel,Garage false,Attached Garage: false,Carport: false",37214,Single Family Dwelling,1956,168900,193.03
AWK83m4xyCk2Bpf6v6O9,4234 Lone Oak Rd,Nashville,US,2018-04-13T02:30:56Z,2022-04-30T09:21:16Z,1644,36.099921,-86.808588,871,sq ft,1873748,Green Hills,2.5,2,2,"Covered Parking Spaces: 2,Garage:,Garage false,Attached Garage: false,Carport: false,Parking Total: 2,Aggregate Driveway Type",37215,Single Family Dwelling,1985,356000,216.55
#NAME?,1706 23rd Ave N,Nashville,US,2021-10-26T12:54:51Z,2022-04-30T09:18:09Z,,36.177288,-86.813581,7840,sq ft,2302623,,2,3,1,"Parking Total: 0,Garage/Parking Sq. Ft: 396,Parking Type: Detached Concrete Block Garage,Garage false,Attached Garage: false,Carport: false",37208,Single Family Dwelling,1925,305000,
AXECpEKygJi9zA4D1ari,1925 16th Ave N,Nashville,US,2020-03-22T14:27:31Z,2022-04-30T09:15:58Z,1330,36.18265,-86.81132,3920,sq ft,2344833,"Tennessee,Nashville",2.5,3,,,37208,Single Family Dwelling,2020,7690,
5kONI3IBzBVh0wsvtir0,1822 16th Ave N Unit A,Nashville,US,2020-05-17T16:53:09Z,2022-04-30T09:15:03Z,1801,36.181563,-86.810175,1306,sq ft,2313627,Tennessee,3,3,,,37208,Condo,2020,389900,216
1opKAncBj3PZVL9hN1RX,1824B 10th Ave N,Nashville,US,2021-01-14T19:05:54Z,2022-04-30T09:14:41Z,2200,36.181892,-86.803458,871,sq ft,2219072,"Jones-Buena Vista,Buena Vista",3,4,2,"Parking Features: Concrete,Open Parking Spaces: 2,Parking Total: 2",37208,Condo,2020,449000,204.09
EVQiNXwB5p3ULnC08Dog,1125 Stainback Ave,Nashville,US,2021-09-30T05:17:34Z,2022-04-30T09:14:35Z,,36.19174,-86.764596,7405,sq ft,2282070,,2,4,1,"Parking Total: 0,Garage false,Attached Garage: false,Carport: false",37207,Single Family Dwelling,1930,420000,
AW4teBEK0x_BgD4eTJqG,2709 Clifton Ave,Nashville,US,2019-11-02T18:54:33Z,2022-04-30T09:13:55Z,,36.158268,-86.817367,10018,sq ft,1443220,Tennessee,0,,,Attached Garage: false,37209,Land,,13500,
na4ADnMBA7mjcpg9Kt5E,415 W Brookfield Ave,Nashville,US,2016-02-14T19:18:05Z,2022-04-30T09:13:14Z,8178,36.08826,-86.86469,2.62,acs,1777283,"Belle Meade,Tennessee,West Nashville,Nashville",5.5,4,2,"Garage,Garage Attached,Covered Parking Spaces: 3,Blacktop Driveway Type,Garage true,Garage Parking Spaces: 3,Garage:,Attached Garage: true,Attached Garage Description,Parking Total: 3,Carport: false",37205,Single Family Dwelling,1929,3500000,338
AW2F2dB0hcmU2WcKbL_n,1997 Nashboro Blvd,Nashville,US,2019-10-01T05:45:07Z,2022-04-30T09:11:08Z,1320,36.089326,-86.633583,1109,sq ft,2076509,"Nashboro Village Tr 13,Nashboro Village,Nashville",2.5,2,2,"Covered Parking Spaces: 2,Open Parking Parking Spaces: 2,Open Parking Spaces: 2,Garage true,Garage Parking Spaces: 2,Garage false,Attached Garage: false,Parking Features: Assigned,Carport: false,Parking Total: 2,Parking Total: 4",37217,Condo,2004,119000,90.15
AWtV69sl0x_BgD4eB5rZ,1600 Lebanon Pike,Nashville,US,2019-06-14T12:17:28Z,2022-04-30T09:08:17Z,1239,36.15424,-86.719375,0.61,acs,2271387,Nashville,2,3,2,"Garage,Garage false,Attached Garage: false,Carport: false,Garage Detached",37210,Other,2010,87000,70
lnuD73oBcI676yQnEzZ3,4602 Georgia Ave Unit A,Nashville,US,2021-07-28T23:46:22Z,2022-04-30T09:05:34Z,,36.155881,-86.842819,3920,sq ft,2275971,,3,4,2,"Covered Parking Spaces: 2,Garage true,Garage Parking Spaces: 2,Attached Garage: false,Carport: false,Parking Total: 2,Parking Features: Detached,Detached",37209,Single Family Dwelling,2017,656250,
AWShYG7bjCNrmMAsi1gp,3817 Bryce Rd,Nashville,US,2018-07-16T04:35:39Z,2022-04-30T09:04:46Z,1257,36.020156,-86.725939,7840,sq ft,1928672,Southeast Nashville,2,3,1,"Covered Parking Spaces: 2,Garage true,Concrete Driveway Type,Garage Parking Spaces: 2,Garage:,Parking Features: Attached - Front,Attached - FRONT Garage Description,Attached Garage: true,Carport: false,Parking Total: 2",37211,Single Family Dwelling,1997,250000,198
_S01THUBA7mjcpg9Pn85,500 Paragon Mills Rd Apt H6,Nashville,US,2020-10-21T17:29:19Z,2022-04-30T09:03:48Z,986,36.08752,-86.72365,435,sq ft,2218193,Southeast Nashville,1.5,2,2,"Parking Features: Asphalt,Open Parking Spaces: 2,Parking Lot,2 spaces,Parking Total: 2",37211,Single Family Dwelling,1969,138000,139.96
AWUdxxxuAXxH_fqQRegc,222 Orlando Ave,Nashville,US,2018-08-09T07:10:52Z,2022-04-30T09:03:39Z,3271,36.14815,-86.85608,6098,sq ft,1836623,"West Nashville,Nashville",4.5,4,2,"Covered Parking Spaces: 2,Garage true,Concrete Driveway Type,Garage Parking Spaces: 2,Garage:,Attached Garage: true,Attached Garage Description,Carport: false,Parking Total: 2",37209,Single Family Dwelling,2017,580000,182.62
